Region,Customer Name,Sales,row_number,rank,dense_rank
West,Manikya Sur,227461.35,131.0,131.0,131.0
West,Riaan Loyal,226963.6,132.0,132.0,132.0
West,Mamooty Banik,226332.0,133.0,133.0,133.0
West,Anahita Arya,226320.0,134.0,134.0,134.0
West,Reyansh Gill,225147.6,135.0,135.0,135.0
West,Shanaya Chaudry,223924.5,136.0,136.0,136.0
West,Kartik Bahl,223628.4,137.0,137.0,137.0
West,Manikya Mann,223515.0,138.0,138.0,138.0
West,Hunar Ganesan,223100.0,139.0,139.0,139.0
West,Lavanya Ahuja,220609.0,140.0,140.0,140.0
West,Gatik Singh,220490.0,141.0,141.0,141.0
West,Rania Reddy,218196.0,142.0,142.0,142.0
West,Aarav Vaidya,218170.8,143.0,143.0,143.0
West,Uthkarsh Batta,217788.45,144.0,144.0,144.0
West,Shray Venkataraman,217328.0,145.0,145.0,145.0
West,Diya Shanker,216980.0,146.0,146.0,146.0
West,Neelofar Gill,214807.35,147.0,147.0,147.0
West,Jayan Bhargava,213580.8,148.0,148.0,148.0
West,Jayesh Kalita,212187.0,149.0,149.0,149.0
West,Hansh Tank,211820.0,150.0,150.0,150.0
West,Shray Hayre,211744.0,151.0,151.0,151.0
West,Elakshi Mann,211433.90000000002,152.0,152.0,152.0
West,Alia Datta,210764.7,153.0,153.0,153.0
West,Jayan Roy,210344.25,154.0,154.0,154.0
West,Divij Lad,210328.0,155.0,155.0,155.0
West,Madhup Dhaliwal,208886.4,156.0,156.0,156.0
West,Aarush Chakraborty,208641.0,157.0,157.0,157.0
West,Onkar Sarraf,208476.8,158.0,158.0,158.0
West,Prerak Seth,207441.0,159.0,159.0,159.0
West,Sumer Mann,207392.0,160.0,160.0,160.0
West,Vanya Sangha,207160.8,161.0,161.0,161.0
West,Myra Chaudhuri,206776.0,162.0,162.0,162.0
West,Jiya Bansal,206470.4,163.0,163.0,163.0
West,Piya Hans,206040.0,164.0,164.0,164.0
West,Khushi Seth,205712.75,165.0,165.0,165.0
West,Manjari Kaur,205704.45,166.0,166.0,166.0
West,Ishita Gour,205502.8,167.0,167.0,167.0
West,Vedika Dara,204393.6,168.0,168.0,168.0
West,Divij Bajaj,204261.0,169.0,169.0,169.0
West,Vedika Varma,203352.0,170.0,170.0,170.0
West,Abram Bansal,203159.4,171.0,171.0,171.0
West,Devansh Hari,202651.05,172.0,172.0,172.0
West,Riaan Walia,202507.4,173.0,173.0,173.0
West,Damini Rau,201756.0,174.0,174.0,174.0
West,Nishith Sankar,201708.0,175.0,175.0,175.0
West,Khushi Shah,199257.6,176.0,176.0,176.0
West,Vedika Borde,199108.6,177.0,177.0,177.0
West,Saira Baral,198553.8,178.0,178.0,178.0
West,Anvi Mallick,198360.0,179.0,179.0,179.0
West,Piya Saxena,198344.1,180.0,180.0,180.0
West,Aniruddh Wagle,197908.0,181.0,181.0,181.0
West,Aaryahi Bhatia,197002.8,182.0,182.0,182.0
West,Aarav Lata,196779.25,183.0,183.0,183.0
West,Saanvi Babu,196125.0,184.0,184.0,184.0
West,Tushar Sankaran,196069.5,185.0,185.0,185.0
West,Renee Goyal,194382.0,186.0,186.0,186.0
West,Armaan Kale,194335.2,187.0,187.0,187.0
West,Oorja Khare,194304.0,188.0,188.0,188.0
West,Vanya Mallick,194187.6,189.0,189.0,189.0
West,Kavya Saran,193795.2,190.0,190.0,190.0
West,Shalv Rattan,193608.0,191.0,191.0,191.0
West,Ryan Mand,193249.8,192.0,192.0,192.0
West,Badal Maharaj,190623.0,193.0,193.0,193.0
West,Biju Shan,189945.0,194.0,194.0,194.0
West,Dhruv Lad,189768.0,195.0,195.0,195.0
West,Eva Bhandari,189645.0,196.0,196.0,196.0
West,Hrishita Banerjee,189107.0,197.0,197.0,197.0
West,Bhavin Chanda,189090.0,198.0,198.0,198.0
West,Miraya Iyer,189084.8,199.0,199.0,199.0
West,Ehsaan Mahal,188470.8,200.0,200.0,200.0
West,Adah Kaul,188392.5,201.0,201.0,201.0
West,Rhea Salvi,188193.0,202.0,202.0,202.0
West,Inaaya  Zachariah,187992.0,203.0,203.0,203.0
West,Lavanya Rajagopalan,187612.8,204.0,204.0,204.0
West,Krish Gulati,187411.4,205.0,205.0,205.0
West,Tejas Kadakia,187120.0,206.0,206.0,206.0
West,Miraya Raju,187100.0,207.0,207.0,207.0
West,Saira Trivedi,186516.0,208.0,208.0,208.0
West,Zaina Ben,186378.3,209.0,209.0,209.0
West,Tarini Doctor,186289.4,210.0,210.0,210.0
West,Miraan Jayaraman,186250.35,211.0,211.0,211.0
West,Raghav Yogi,185388.0,212.0,212.0,212.0
West,Parinaaz D’Alia,185346.9,213.0,213.0,213.0
West,Aarav Sami,185280.0,214.0,214.0,214.0
West,Eshani Dora,185212.0,215.0,215.0,215.0
West,Manikya Srinivasan,184946.0,216.0,216.0,216.0
West,Zaina Dave,184682.7,217.0,217.0,217.0
West,Damini Boase,184361.75,218.0,218.0,218.0
West,Dhruv Bhalla,184247.7,219.0,219.0,219.0
West,Azad Anand,183319.5,220.0,220.0,220.0
West,Kashvi Bedi,183192.0,221.0,221.0,221.0
West,Miraya Lad,183105.0,222.0,222.0,222.0
West,Eshani Ghose,182709.2,223.0,223.0,223.0
West,Fateh Edwin,182130.0,224.0,224.0,224.0
West,Hazel Kibe,180657.0,225.0,225.0,225.0
West,Shayak Bora,180513.9,226.0,226.0,226.0
West,Bhavin Toor,180485.6,227.0,227.0,227.0
West,Rasha Sur,180353.7,228.0,228.0,228.0
West,Damini Sekhon,179599.05,229.0,229.0,229.0
West,Baiju Goel,178709.1,230.0,230.0,230.0
West,Baiju Dara,178492.0,231.0,231.0,231.0
West,Advik Sarraf,178044.0,232.0,232.0,232.0
West,Adira Bir,177916.05,233.0,233.0,233.0
West,Hiran Karpe,177508.8,234.0,234.0,234.0
West,Ehsaan Butala,177504.0,235.0,235.0,235.0
West,Jayesh Thakkar,177229.25,236.0,236.0,236.0
West,Heer Raman,177196.8,237.0,237.0,237.0
West,Aarna Borde,177050.0,238.0,238.0,238.0
West,Anvi Bobal,177025.5,239.0,239.0,239.0
West,Aayush Gill,177012.0,240.0,240.0,240.0
West,Vardaniya Bhalla,176979.0,241.0,241.0,241.0
West,Ishita Comar,176947.05,242.0,242.0,242.0
West,Tara Sahota,176399.1,243.0,243.0,243.0
West,Tanya Krishna,175950.0,244.0,244.0,244.0
West,Mehul Hayre,175026.9,245.0,245.0,245.0
West,Arhaan Sagar,174870.9,246.0,246.0,246.0
West,Lavanya Bora,174776.0,247.0,247.0,247.0
West,Aniruddh Mammen,174399.6,248.0,248.0,248.0
West,Sara Deshmukh,174283.2,249.0,249.0,249.0
West,Vedika Gola,174042.0,250.0,250.0,250.0
West,Indrajit Trivedi,173640.0,251.0,251.0,251.0
West,Kiara Lad,173398.4,252.0,252.0,252.0
West,Nishith Sandal,172902.0,253.0,253.0,253.0
West,Gatik Ravi,172866.75,254.0,254.0,254.0
West,Kabir Ramaswamy,172605.0,255.0,255.0,255.0
West,Vihaan Chaudhari,172069.75,256.0,256.0,256.0
West,Oorja Raval,171983.25,257.0,257.0,257.0
West,Lakshay Johal,171689.8,258.0,258.0,258.0
West,Parinaaz Gandhi,171649.0,259.0,259.0,259.0
West,Vardaniya Jayaraman,171219.75,260.0,260.0,260.0
West,Onkar Rajagopalan,171148.8,261.0,261.0,261.0
West,Pari Basak,171019.2,262.0,262.0,262.0
West,Rohan Vala,170316.0,263.0,263.0,263.0
West,Ela Chokshi,170298.9,264.0,264.0,264.0
West,Charvi Rama,170018.7,265.0,265.0,265.0
West,Ryan Sha,169196.75,266.0,266.0,266.0
West,Ojas Srinivasan,169068.8,267.0,267.0,267.0
West,Ishita Kaur,169056.0,268.0,268.0,268.0
West,Mannat Yohannan,168717.0,269.0,269.0,269.0
West,Oorja Arora,168650.4,270.0,270.0,270.0
West,Heer Raj,167871.0,271.0,271.0,271.0
West,Mehul Tailor,167439.4,272.0,272.0,272.0
West,Bhamini Devi,167130.4,273.0,273.0,273.0
West,Sana Ram,166846.5,274.0,274.0,274.0
West,Shray Dewan,166833.0,275.0,275.0,275.0
West,Tara Hari,166764.0,276.0,276.0,276.0
West,Ivana Hegde,166538.8,277.0,277.0,277.0
West,Shlok Vaidya,166480.0,278.0,278.0,278.0
West,Nehmat Date,166182.3,279.0,279.0,279.0
West,Miraya Toor,165790.2,280.0,280.0,280.0
West,Amira Kala,165724.0,281.0,281.0,281.0
West,Hrishita Bajaj,164648.0,282.0,282.0,282.0
West,Mohanlal Bhatia,164590.6,283.0,283.0,283.0
West,Suhana Mallick,164195.0,284.0,284.0,284.0
West,Keya Kalla,163684.0,285.0,285.0,285.0
West,Kanav Sanghvi,163166.85,286.0,286.0,286.0
West,Romil Sani,163035.0,287.0,287.0,287.0
West,Zoya Sami,162761.6,288.0,288.0,288.0
West,Zoya Gole,162657.6,289.0,289.0,289.0
West,Umang Sachdeva,162547.2,290.0,290.0,290.0
West,Kaira Bhagat,162377.8,291.0,291.0,291.0
West,Kiara Bhandari,162165.0,292.0,292.0,292.0
West,Abram Sura,161862.0,293.0,293.0,293.0
West,Kavya Goyal,161683.35,294.0,294.0,294.0
West,Romil Raman,161493.2,295.0,295.0,295.0
West,Vidur Sanghvi,161215.2,296.0,296.0,296.0
West,Raghav Master,160963.2,297.0,297.0,297.0
West,Keya Salvi,160352.0,298.0,298.0,298.0
West,Madhav De,160170.6,299.0,299.0,299.0
West,Renee Talwar,160053.6,300.0,300.0,300.0
West,Samaira Krishnan,159970.0,301.0,301.0,301.0
West,Urvi Amble,158885.0,302.0,302.0,302.0
West,Aniruddh Sridhar,158786.4,303.0,303.0,303.0
West,Sahil Sem,158325.6,304.0,304.0,304.0
West,Chirag Karan,158137.2,305.0,305.0,305.0
West,Ivana Sandal,158094.0,306.0,306.0,306.0
West,Lakshit Sengupta,157792.5,307.0,307.0,307.0
West,Veer Edwin,157272.0,308.0,308.0,308.0
West,Prisha Gaba,156934.0,309.0,309.0,309.0
West,Tara Sagar,156748.0,310.0,310.0,310.0
West,Saanvi Deshmukh,156447.6,311.0,311.0,311.0
West,Samarth Gera,156362.6,312.0,312.0,312.0
West,Inaaya  Seth,156325.2,313.0,313.0,313.0
West,Saira Comar,155358.0,314.0,314.0,314.0
West,Riaan Lad,155250.0,315.0,315.0,315.0
West,Sana Chacko,154774.0,316.0,316.0,316.0
West,Oorja Sandal,154519.8,317.0,317.0,317.0
West,Jhanvi Solanki,154508.0,318.0,318.0,318.0
West,Yuvaan Jain,153707.2,319.0,319.0,319.0
West,Neelofar Yohannan,153276.3,320.0,320.0,320.0
West,Prerak Shere,153273.6,321.0,321.0,321.0
West,Himmat Warrior,152077.75,322.0,322.0,322.0
West,Sumer Lal,152061.5,323.0,323.0,323.0
West,Kimaya Kakar,151861.5,324.0,324.0,324.0
West,Adah Gopal,151809.15,325.0,325.0,325.0
West,Rhea Dugar,150675.0,326.0,326.0,326.0
West,Nitya Dayal,150576.9,327.0,327.0,327.0
West,Aarna Kota,150536.7,328.0,328.0,328.0
West,Miraya Srivastava,149975.55,329.0,329.0,329.0
West,Tarini Shukla,149838.75,330.0,330.0,330.0
West,Veer Babu,149832.0,331.0,331.0,331.0
West,Zara Varghese,149819.75,332.0,332.0,332.0
West,Eva Rajan,149654.0,333.0,333.0,333.0
West,Mamooty Maharaj,148918.5,334.0,334.0,334.0
West,Aarush Wadhwa,148428.0,335.0,335.0,335.0
West,Priyansh Sane,148418.5,336.0,336.0,336.0
West,Himmat Jhaveri,147985.2,337.0,337.0,337.0
West,Aarav Bail,147601.65,338.0,338.0,338.0
West,Pranay Ravel,147501.0,339.0,339.0,339.0
West,Shlok Gade,147071.25,340.0,340.0,340.0
West,Lakshay Dasgupta,147048.0,341.0,341.0,341.0
West,Mehul Sarraf,147028.5,342.0,342.0,342.0
West,Stuvan Saxena,146682.9,343.0,343.0,343.0
West,Jivika Guha,146680.0,344.0,344.0,344.0
West,Jhanvi Rout,146071.05,345.0,345.0,345.0
West,Madhav Kashyap,145826.0,346.0,346.0,346.0
West,Shray Sinha,145726.2,347.0,347.0,347.0
West,Jivin Bhandari,145272.0,348.0,348.0,348.0
West,Ira Bera,145096.0,349.0,349.0,349.0
West,Prerak Sarkar,144828.0,350.0,350.0,350.0
West,Arhaan Garg,144200.0,351.0,351.0,351.0
West,Nayantara Tata,143334.0,352.0,352.0,352.0
West,Miraya Varma,142941.75,353.0,353.0,353.0
West,Eshani Vohra,142615.9,354.0,354.0,354.0
West,Jivika Magar,142508.55,355.0,355.0,355.0
West,Dhruv Srinivasan,142437.0,356.0,356.0,356.0
West,Nishith Tara,142342.0,357.0,357.0,357.0
West,Kabir Malhotra,142209.0,358.0,358.0,358.0
West,Anvi Din,141893.9,359.0,359.0,359.0
West,Sumer Contractor,141847.35,360.0,360.0,360.0
West,Akarsh Kala,141832.8,361.0,361.0,361.0
West,Mannat Bhavsar,141577.2,362.0,362.0,362.0
West,Anvi Vora,141069.6,363.0,363.0,363.0
West,Yuvaan Vig,141048.4,364.0,364.0,364.0
West,Kabir Chauhan,140841.6,365.0,365.0,365.0
West,Priyansh Srinivas,140770.05,366.0,366.0,366.0
West,Saira Banik,140623.2,367.0,367.0,367.0
West,Kiara Tank,140564.85,368.0,368.0,368.0
West,Shanaya Gill,140517.6,369.0,369.0,369.0
West,Dhanush Samra,139862.0,370.0,370.0,370.0
West,Anahi Sarma,139772.0,371.0,371.0,371.0
West,Rati Dugar,139308.8,372.0,372.0,372.0
West,Pranay Andra,138712.5,373.0,373.0,373.0
West,Gatik Chawla,138376.6,374.0,374.0,374.0
West,Ira Walia,138345.0,375.0,375.0,375.0
West,Tanya Sankaran,138337.2,376.0,376.0,376.0
West,Azad Roy,137754.0,377.0,377.0,377.0
West,Badal Dada,137260.0,378.0,378.0,378.0
West,Shray Raja,137193.3,379.0,379.0,379.0
West,Gatik Madan,137182.0,380.0,380.0,380.0
West,Uthkarsh Sen,136601.6,381.0,381.0,381.0
West,Yuvraj  Chad,136138.8,382.0,382.0,382.0
West,Nitara Deshpande,135716.0,383.0,383.0,383.0
West,Trisha Mani,135711.3,384.0,384.0,384.0
West,Tiya Jayaraman,135626.4,385.0,385.0,385.0
West,Advika Dara,135341.25,386.0,386.0,386.0
West,Shanaya Kale,135218.0,387.0,387.0,387.0
West,Shanaya Devan,135137.5,388.0,388.0,388.0
West,Anya Lata,134765.8,389.0,389.0,389.0
West,Jayesh Mann,134391.0,390.0,390.0,390.0
West,Tejas Kulkarni,134361.6,391.0,391.0,391.0
West,Samarth Wagle,134087.5,392.0,392.0,392.0
West,Kiaan Gour,133767.9,393.0,393.0,393.0
West,Nirvi Dube,133689.7,394.0,394.0,394.0
West,Ela Lanka,133656.0,395.0,395.0,395.0
West,Rania Bhavsar,133348.5,396.0,396.0,396.0
West,Nehmat Jhaveri,133250.8,397.0,397.0,397.0
West,Rania Vohra,132934.05,398.0,398.0,398.0
West,Aarav Chatterjee,132920.0,399.0,399.0,399.0
West,Ahana  Tak,132604.25,400.0,400.0,400.0
West,Raghav Viswanathan,132574.5,401.0,401.0,401.0
West,Parinaaz Dalal,132416.4,402.0,402.0,402.0
West,Advik Choudhary,132372.0,403.0,403.0,403.0
West,Gokul Keer,132075.9,404.0,404.0,404.0
West,Hridaan Karnik,131653.1,405.0,405.0,405.0
West,Rania Chakraborty,131424.0,406.0,406.0,406.0
West,Ehsaan Bhattacharyya,130094.9,407.0,407.0,407.0
West,Gokul Kaur,130077.2,408.0,408.0,408.0
West,Divij Kamdar,129813.7,409.0,409.0,409.0
West,Misha Dar,129598.05,410.0,410.0,410.0
West,Madhav Deo,129497.5,411.0,411.0,411.0
West,Rati Sandal,129002.4,412.0,412.0,412.0
West,Aarush Trivedi,128907.0,413.0,413.0,413.0
West,Purab Krishna,128829.6,414.0,414.0,414.0
West,Taimur Arora,128649.0,415.0,415.0,415.0
West,Tushar Jain,127916.8,416.0,416.0,416.0
West,Abram Chaudry,127862.4,417.0,417.0,417.0
West,Rhea Ratta,127500.0,418.0,418.0,418.0
West,Yasmin Sekhon,127264.5,419.0,419.0,419.0
West,Mamooty Ghose,127184.0,420.0,420.0,420.0
West,Nayantara Kalita,127163.4,421.0,421.0,421.0
West,Ritvik Sankar,127037.7,422.0,422.0,422.0
West,Mahika Sankaran,126529.2,423.0,423.0,423.0
West,Advik Jha,126463.5,424.0,424.0,424.0
West,Ritvik Verma,126315.0,425.0,425.0,425.0
West,Divit Deep,126296.0,426.0,426.0,426.0
West,Nehmat Dayal,125881.2,427.0,427.0,427.0
West,Dharmajan Bhandari,125768.6,428.0,428.0,428.0
West,Miraan Dutta,125476.0,429.0,429.0,429.0
West,Dhanuk Kapur,125208.0,430.0,430.0,430.0
West,Yasmin Doctor,124936.0,431.0,431.0,431.0
West,Abram Khurana,124761.6,432.0,432.0,432.0
West,Mehul D’Alia,124657.6,433.0,433.0,433.0
West,Navya Thaker,124603.2,434.0,434.0,434.0
West,Damini Goel,124492.5,435.0,435.0,435.0
West,Armaan Krishna,124431.5,436.0,436.0,436.0
West,Darshit Tella,124326.9,437.0,437.0,437.0
West,Ela Bains,123868.6,438.0,438.0,438.0
West,Rhea Cherian,123719.2,439.0,439.0,439.0
West,Yuvraj  Garde,123575.55,440.0,440.0,440.0
West,Rania Dube,123448.7,441.0,441.0,441.0
West,Adah Rajagopal,123331.2,442.0,442.0,442.0
West,Adah D’Alia,123054.0,443.0,443.0,443.0
West,Kartik Dhar,122790.0,444.0,444.0,444.0
West,Ojas Datta,122782.4,445.0,445.0,445.0
West,Hrishita Chanda,122479.2,446.0,446.0,446.0
West,Kavya Manne,122289.6,447.0,447.0,447.0
West,Alisha Mannan,122155.75,448.0,448.0,448.0
West,Hrishita Kadakia,121658.8,449.0,449.0,449.0
West,Mannat Iyer,121368.6,450.0,450.0,450.0
West,Vritika Dube,121340.8,451.0,451.0,451.0
West,Ivan Lata,121048.5,452.0,452.0,452.0
West,Nakul Raman,120825.6,453.0,453.0,453.0
West,Fateh Apte,120327.0,454.0,454.0,454.0
West,Kiaan Venkataraman,120044.85,455.0,455.0,455.0
West,Riaan Dhar,119910.0,456.0,456.0,456.0
West,Neelofar Bhatt,119644.0,457.0,457.0,457.0
West,Oorja Kapoor,119426.0,458.0,458.0,458.0
West,Divij Ray,118850.4,459.0,459.0,459.0
West,Siya Bhatt,118834.0,460.0,460.0,460.0
West,Dhanuk Gola,118221.4,461.0,461.0,461.0
West,Hiran Jani,117993.8,462.0,462.0,462.0
West,Lakshit Keer,117784.5,463.0,463.0,463.0
West,Aniruddh Savant,117059.2,464.0,464.0,464.0
West,Umang Sood,116766.0,465.0,465.0,465.0
West,Taran Rajagopalan,116707.5,466.0,466.0,466.0
West,Kartik Bedi,116678.4,467.0,467.0,467.0
West,Tushar Koshy,116614.4,468.0,468.0,468.0
West,Ojas Sani,116376.0,469.0,469.0,469.0
West,Kabir Bajwa,115824.6,470.0,470.0,470.0
West,Bhavin Dasgupta,115817.6,471.0,471.0,471.0
West,Samar Barad,115635.9,472.0,472.0,472.0
West,Aniruddh Doctor,115120.8,473.0,473.0,473.0
West,Yuvraj  Dass,115110.4,474.0,474.0,474.0
West,Arnav Sidhu,115004.0,475.0,475.0,475.0
West,Mannat Madan,114872.4,476.0,476.0,476.0
West,Mehul Kuruvilla,114839.25,477.0,477.0,477.0
West,Darshit Hans,114684.0,478.0,478.0,478.0
West,Rasha Walia,114636.6,479.0,479.0,479.0
West,Vaibhav Chand,114382.4,480.0,480.0,480.0
West,Tarini Talwar,114370.5,481.0,481.0,481.0
West,Kimaya Ganguly,114362.9,482.0,482.0,482.0
West,Dhanuk Talwar,113768.0,483.0,483.0,483.0
West,Renee Dhar,113681.75,484.0,484.0,484.0
West,Dhanush Kaul,113634.0,485.0,485.0,485.0
West,Saanvi Sahni,113414.4,486.0,486.0,486.0
West,Arhaan Sehgal,112747.4,487.0,487.0,487.0
West,Divij Gade,112651.0,488.0,488.0,488.0
West,Saksham Rau,112340.0,489.0,489.0,489.0
West,Biju Sangha,112005.0,490.0,490.0,490.0
West,Kismat Chowdhury,111732.5,491.0,491.0,491.0
West,Raunak Dalal,111711.0,492.0,492.0,492.0
West,Hiran Sundaram,111644.1,493.0,493.0,493.0
West,Purab Kulkarni,111613.5,494.0,494.0,494.0
West,Shayak Lal,111379.5,495.0,495.0,495.0
West,Akarsh Shanker,111245.0,496.0,496.0,496.0
West,Taimur Kapoor,111032.0,497.0,497.0,497.0
West,Shayak Bhattacharyya,110988.8,498.0,498.0,498.0
West,Kiara Hegde,110988.0,499.0,499.0,499.0
West,Taran Karan,110912.0,500.0,500.0,500.0
West,Misha Raman,110673.0,501.0,501.0,501.0
West,Kismat Rau,110425.5,502.0,502.0,502.0
West,Ivana Bora,110235.6,503.0,503.0,503.0
West,Jivika Agrawal,110167.2,504.0,504.0,504.0
West,Yuvraj  Varma,110133.0,505.0,505.0,505.0
West,Mahika Basu,110130.0,506.0,506.0,506.0
West,Chirag Datta,110089.8,507.0,507.0,507.0
West,Neelofar Batta,109143.0,508.0,508.0,508.0
West,Madhup Sane,109078.8,509.0,509.0,509.0
West,Ritvik Suri,108990.0,510.0,510.0,510.0
West,Anahita Verma,108661.95,511.0,511.0,511.0
West,Ira Chand,108364.5,512.0,512.0,512.0
West,Mehul Wable,108018.8,513.0,513.0,513.0
West,Kaira Subramaniam,107973.0,514.0,514.0,514.0
West,Mannat Sami,107486.4,515.0,515.0,515.0
West,Mohanlal Dyal,107168.0,516.0,516.0,516.0
West,Kiara Saha,106979.4,517.0,517.0,517.0
West,Siya Mann,106306.95,518.0,518.0,518.0
West,Vardaniya Mandal,105576.8,519.0,519.0,519.0
West,Chirag Boase,105305.0,520.0,520.0,520.0
West,Keya Sarna,105264.75,521.0,521.0,521.0
West,Umang Roy,105136.5,522.0,522.0,522.0
West,Yashvi Chopra,104994.0,523.0,523.0,523.0
West,Samarth Biswas,104896.8,524.0,524.0,524.0
West,Pari Gera,104500.0,525.0,525.0,525.0
West,Tanya Swamy,104400.0,526.0,526.0,526.0
West,Gokul Doctor,104215.95,527.0,527.0,527.0
West,Suhana Ratti,104063.8,528.0,528.0,528.0
West,Saksham Lal,103954.5,529.0,529.0,529.0
West,Adah Kibe,103944.0,530.0,530.0,530.0
West,Riya Dey,103938.0,531.0,531.0,531.0
West,Raunak Loyal,103899.2,532.0,532.0,532.0
West,Aarna Bandi,103759.2,533.0,533.0,533.0
West,Sumer Gour,103678.25,534.0,534.0,534.0
West,Aradhya Atwal,103542.4,535.0,535.0,535.0
West,Fateh Karan,103523.4,536.0,536.0,536.0
West,Yasmin Saran,103440.0,537.0,537.0,537.0
West,Prerak Butala,103392.0,538.0,538.0,538.0
West,Hansh Bobal,102792.6,539.0,539.0,539.0
West,Ivan Sarna,102394.8,540.0,540.0,540.0
West,Neysa Magar,101970.0,541.0,541.0,541.0
West,Dhruv Sodhi,101339.1,542.0,542.0,542.0
West,Saksham Sodhi,100569.6,543.0,543.0,543.0
West,Kabir Sundaram,100473.0,544.0,544.0,544.0
West,Indrajit Kapadia,100445.4,545.0,545.0,545.0
West,Shlok Ratta,100322.0,546.0,546.0,546.0
West,Khushi Sidhu,99913.6,547.0,547.0,547.0
West,Yakshit Kurian,99541.0,548.0,548.0,548.0
West,Divij Bir,99482.3,549.0,549.0,549.0
West,Sumer Mangal,99366.2,550.0,550.0,550.0
West,Aarav Randhawa,99360.5,551.0,551.0,551.0
West,Hunar Verma,98953.6,552.0,552.0,552.0
West,Advik Chatterjee,98892.0,553.0,553.0,553.0
West,Tiya Shroff,98791.2,554.0,554.0,554.0
West,Anay Bala,97739.8,555.0,555.0,555.0
West,Hansh Varty,97600.5,556.0,556.0,556.0
West,Kartik Sagar,96660.0,557.0,557.0,557.0
West,Keya Yadav,96600.6,558.0,558.0,558.0
West,Vedika Gokhale,96524.0,559.0,559.0,559.0
West,Madhup Hayer,96331.5,560.0,560.0,560.0
West,Jiya Savant,96224.0,561.0,561.0,561.0
West,Renee Chander,96194.5,562.0,562.0,562.0
West,Miraan Suresh,96084.9,563.0,563.0,563.0
West,Ira Andra,95801.8,564.0,564.0,564.0
West,Anika Saxena,95697.0,565.0,565.0,565.0
West,Jivika Dua,95664.0,566.0,566.0,566.0
West,Bhamini Doshi,95004.0,567.0,567.0,567.0
West,Miraya Tella,94951.8,568.0,568.0,568.0
West,Uthkarsh Kumer,94940.8,569.0,569.0,569.0
West,Ira Lad,94932.0,570.0,570.0,570.0
West,Vidur Hans,94797.1,571.0,571.0,571.0
West,Shamik Badal,94771.05,572.0,572.0,572.0
West,Mamooty Jhaveri,94683.2,573.0,573.0,573.0
West,Samar Gandhi,94440.1,574.0,574.0,574.0
West,Kashvi Sandhu,94388.0,575.0,575.0,575.0
West,Anvi Kari,94092.0,576.0,576.0,576.0
West,Biju Kadakia,93898.8,577.0,577.0,577.0
West,Emir Bhat,93711.8,578.0,578.0,578.0
West,Shayak Hans,93316.6,579.0,579.0,579.0
West,Divyansh Sarraf,92911.8,580.0,580.0,580.0
West,Yasmin Sood,92784.0,581.0,581.0,581.0
West,Neysa Kota,92633.0,582.0,582.0,582.0
West,Ritvik Sawhney,92607.5,583.0,583.0,583.0
West,Vihaan Loyal,92579.4,584.0,584.0,584.0
West,Jivin Sridhar,92311.5,585.0,585.0,585.0
West,Devansh Bains,92262.1,586.0,586.0,586.0
West,Emir Tak,91945.0,587.0,587.0,587.0
West,Manikya Halder,91133.5,588.0,588.0,588.0
West,Farhan Kumar,91027.2,589.0,589.0,589.0
West,Samiha Raval,90961.2,590.0,590.0,590.0
West,Vihaan Cheema,90477.6,591.0,591.0,591.0
West,Tejas Borra,90024.0,592.0,592.0,592.0
West,Darshit Sampath,89576.4,593.0,593.0,593.0
West,Pranay Mahal,89520.0,594.0,594.0,594.0
West,Nitara Randhawa,89409.25,595.0,595.0,595.0
West,Ranbir Dada,89338.4,596.0,596.0,596.0
West,Kimaya Mallick,89119.5,597.0,597.0,597.0
West,Manikya Dar,88325.0,598.0,598.0,598.0
West,Dharmajan Ratti,87735.6,599.0,599.0,599.0
West,Kashvi Johal,87580.0,600.0,600.0,600.0
West,Kartik Lall,87513.6,601.0,601.0,601.0
West,Piya Sami,87340.05,602.0,602.0,602.0
West,Vardaniya Bhagat,87327.0,603.0,603.0,603.0
West,Dharmajan Sampath,87190.2,604.0,604.0,604.0
West,Zoya Bakshi,87085.0,605.0,605.0,605.0
West,Kimaya Halder,86997.6,606.0,606.0,606.0
West,Vritika Varma,86751.0,607.0,607.0,607.0
West,Dhanush Dhaliwal,86535.0,608.0,608.0,608.0
West,Mamooty Shankar,86477.55,609.0,609.0,609.0
West,Fateh Sama,86385.6,610.0,610.0,610.0
West,Rhea Kalita,86140.0,611.0,611.0,611.0
West,Drishya Chana,85881.0,612.0,612.0,612.0
West,Abram Rout,85666.4,613.0,613.0,613.0
West,Vidur Hari,85618.8,614.0,614.0,614.0
West,Sara Chaudry,85212.0,615.0,615.0,615.0
West,Nitara Singhal,85198.4,616.0,616.0,616.0
West,Bhavin Krishnamurthy,85068.0,617.0,617.0,617.0
West,Anahi Raval,85024.0,618.0,618.0,618.0
West,Prisha Bassi,84736.0,619.0,619.0,619.0
West,Trisha Dutt,84677.3,620.0,620.0,620.0
West,Samaira Dugar,84675.2,621.0,621.0,621.0
West,Dharmajan Lal,84576.0,622.0,622.0,622.0
West,Khushi Reddy,84515.2,623.0,623.0,623.0
West,Saksham Chad,84283.2,624.0,624.0,624.0
West,Nitya Sastry,84166.4,625.0,625.0,625.0
West,Suhana Rana,84132.15,626.0,626.0,626.0
West,Tarini Varkey,83940.1,627.0,627.0,627.0
West,Anaya Samra,83897.1,628.0,628.0,628.0
