customer_id,customer_first_name,customer_last_name,category_name,product_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_date,order_id,ship_date,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order
C_ID_70531,Joshua,Bixby,Office Supplies,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Corporate,San Francisco,California,United States,West,Advance shipping,15-04-2021,O_ID_3000790,15-06-2021,Standard Class,4,2,64.0,120.0,1,96.76000214
C_ID_65591,Robert,Bixby,Technology,Griffin GC17055 Auxiliary Audio Cable,Consumer,San Francisco,California,United States,West,Advance shipping,25-08-2022,O_ID_3000791,27-08-2022,Standard Class,4,2,32.0,199.9900055,1,42.0
C_ID_63461,Janet,Bixby,Furniture,Global Comet Stacking Armless Chair,Consumer,Los Angeles,California,United States,West,Advance shipping,12/7/2022,O_ID_3000792,12/9/2022,Standard Class,4,2,40.0,500.0,3,-32.97000122
C_ID_67586,Mary,Molinari,Furniture,Safco Drafting Table,Consumer,San Francisco,California,United States,West,Advance shipping,16-09-2022,O_ID_3000793,18-09-2022,Standard Class,4,2,20.79999924,129.9900055,1,53.5
C_ID_68141,Mary,Bergman,Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Consumer,San Francisco,California,United States,West,Advance shipping,17-08-2022,O_ID_3000794,19-08-2022,Standard Class,4,2,64.0,399.980011,1,109.1900024
C_ID_63306,Mary,Molinari,Office Supplies,Newell 32,Consumer,Los Angeles,California,United States,West,Advance shipping,10/9/2022,O_ID_3000795,10/11/2022,Standard Class,4,2,64.0,399.980011,1,134.3899994
C_ID_71451,Mary,Molinari,Office Supplies,Crayola Colored Pencils,Home Office,Atlanta,Georgia,United States,South,Advance shipping,24-10-2021,O_ID_3000796,26-10-2021,Standard Class,4,2,5.119999886,31.98999977,1,13.17000008
C_ID_48206,Joshua,Bergman,Office Supplies,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Consumer,North Las Vegas,Nevada,United States,West,Advance shipping,15-04-2021,O_ID_3000797,15-06-2021,Standard Class,4,2,68.0,120.0,1,-24.89999962
C_ID_53045,Mary,Chand,Office Supplies,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Corporate,Seattle,Washington,United States,West,Late delivery,21-05-2022,O_ID_3058747,25-05-2022,Second Class,2,4,45.0,499.9500122,5,-22.75
C_ID_60934,Angela,Smith,Furniture,Nu-Dell Executive Frame,Consumer,Pasadena,California,United States,West,Late delivery,21-04-2022,O_ID_3058785,27-04-2022,Second Class,2,6,35.0,200.0,5,-340.8099976
C_ID_55684,Pamela,Smith,Office Supplies,Newell 346,Consumer,Hialeah,Florida,United States,South,Late delivery,21-05-2022,O_ID_3058786,27-05-2022,Second Class,2,6,50.0,499.9500122,5,-719.9299927
C_ID_43581,Mary,Thornton,Office Supplies,Wilson Jones Custom Binder Spines & Labels,Consumer,San Antonio,Texas,United States,Central,Advance shipping,18-07-2022,O_ID_3000801,20-07-2022,Standard Class,4,2,51.0,500.0,3,53.02999878
C_ID_47801,Mary,Williamson,Office Supplies,Acme Softgrip Scissors,Corporate,San Antonio,Texas,United States,Central,Advance shipping,16-09-2022,O_ID_3000802,18-09-2022,Standard Class,4,2,22.10000038,129.9900055,1,51.79000092
C_ID_71599,Teresa,Dana,Furniture,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Consumer,Dallas,Texas,United States,Central,Late delivery,4/4/2022,O_ID_3059003,4/7/2022,Second Class,2,3,74.98999786,200.0,5,-371.8399963
C_ID_45471,Megan,Kastensmidt,Technology,Microsoft Natural Keyboard Elite,Consumer,San Antonio,Texas,United States,Central,Advance shipping,10/10/2022,O_ID_3000804,10/12/2022,Standard Class,4,2,34.0,199.9900055,4,43.15999985
C_ID_71486,Gary,McAdams,Technology,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Corporate,Atlanta,Georgia,United States,South,Advance shipping,18-08-2022,O_ID_3000805,20-08-2022,Standard Class,4,2,72.0,399.980011,1,6.559999943
C_ID_71151,Anastasia,Bierner,Technology,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Consumer,Chicago,Illinois,United States,Central,Advance shipping,19-10-2022,O_ID_3000806,21-10-2022,Standard Class,4,2,81.37000275,452.0400085,4,4.079999924
C_ID_69066,Matthew,Kastensmidt,Technology,VTech DS6151,Corporate,Draper,Utah,United States,West,Advance shipping,1/8/2022,O_ID_3000807,3/8/2022,Standard Class,4,2,9.0,49.97999954,1,-15.69999981
C_ID_48206,Mary,McAdams,Technology,AT&T CL2909,Corporate,San Antonio,Texas,United States,Central,Advance shipping,24-10-2021,O_ID_3000808,26-10-2021,Standard Class,4,2,18.0,99.98999786,1,39.36000061
C_ID_66071,Raymond,Andreada,Furniture,Staple-based wall hangings,Consumer,North Las Vegas,Nevada,United States,West,Advance shipping,1/12/2021,O_ID_3000809,3/12/2021,Standard Class,4,2,10.0,50.0,1,-18.20000076
C_ID_67191,Mary,McAdams,Office Supplies,Xerox 1966,Home Office,North Las Vegas,Nevada,United States,West,Advance shipping,17-09-2021,O_ID_3000810,19-09-2021,Standard Class,4,2,26.0,129.9900055,1,-7.380000114
C_ID_67586,Amanda,McAdams,Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",Consumer,New York City,New York,United States,East,Advance shipping,12/12/2022,O_ID_3000811,17-09-2022,Standard Class,4,2,10.0,50.0,1,2.799999952
C_ID_62473,Betty,Magee,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Consumer,San Francisco,California,United States,West,Late delivery,17-06-2022,O_ID_3061684,21-06-2022,Second Class,2,4,45.0,300.0,5,28.65999985
C_ID_63061,Mary,Fjeld,Office Supplies,Acme Kleen Earth Office Shears,Home Office,San Francisco,California,United States,West,Advance shipping,20-07-2022,O_ID_3000813,22-07-2022,Standard Class,4,2,26.0,500.0,3,7.800000191
C_ID_45196,Ria,Kargatis,Furniture,"Metal Folding Chairs, Beige, 4/Carton",Consumer,Apopka,Florida,United States,South,Advance shipping,26-10-2022,O_ID_3000814,28-10-2022,Standard Class,4,2,71.41999817,357.1000061,4,28.5699997
C_ID_48206,Mary,Katz,Furniture,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Consumer,Apopka,Florida,United States,South,Advance shipping,11/7/2022,O_ID_3000815,11/9/2022,Standard Class,4,2,12.0,500.0,3,-6.0
C_ID_71186,Mary,Fortune-,Furniture,"DAX Cubicle Frames, 8-1/2 x 11",Consumer,Apopka,Florida,United States,South,Advance shipping,24-10-2021,O_ID_3000816,26-10-2021,Standard Class,4,2,60.0,299.980011,1,77.98999786
C_ID_61801,John,Fortune-,Furniture,Tensor Computer Mounted Lamp,Consumer,Seattle,Washington,United States,West,Advance shipping,10/7/2022,O_ID_3000817,10/9/2022,Standard Class,4,2,80.0,500.0,3,100.1500015
C_ID_71276,Mary,Französisch,Furniture,DAX Clear Channel Poster Frame,Consumer,Charlotte,North Carolina,United States,South,Advance shipping,2/12/2021,O_ID_3000818,15-01-2021,Standard Class,4,2,50.0,199.9900055,1,15.0
C_ID_63461,Mary,Katz,Office Supplies,Acco 6 Outlet Guardian Standard Surge Suppressor,Consumer,Charlotte,North Carolina,United States,South,Advance shipping,10/12/2022,O_ID_3000819,17-07-2022,Standard Class,4,2,15.0,59.99000168,1,6.75
C_ID_67586,Tiffany,Bensley,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,Consumer,San Francisco,California,United States,West,Advance shipping,12/3/2022,O_ID_3000820,12/5/2022,Standard Class,4,2,32.5,129.9900055,1,28.27000046
C_ID_62161,Quynn,Fortune-,Office Supplies,GBC Instant Index System for Binding Systems,Consumer,Philadelphia,Pennsylvania,United States,East,Advance shipping,24-10-2022,O_ID_3000821,26-10-2022,Standard Class,4,2,89.27999878,357.1000061,4,-138.4700012
C_ID_63141,Amanda,Fortune-,Office Supplies,GBC DocuBind P400 Electric Binding System,Consumer,Charlotte,North Carolina,United States,South,Advance shipping,12/12/2022,O_ID_3000822,17-09-2022,Standard Class,4,2,50.0,199.9900055,1,39.0
C_ID_65576,Anna,Fortune-,Office Supplies,Avery 485,Consumer,Charlotte,North Carolina,United States,South,Advance shipping,25-09-2022,O_ID_3000823,27-09-2022,Standard Class,4,2,100.0,399.980011,1,84.0
C_ID_64084,Sarah,Jordon,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Corporate,Los Angeles,California,United States,West,Late delivery,2/6/2022,O_ID_3061714,9/4/2022,Second Class,2,5,84.98999786,300.0,5,190.8800049
C_ID_64451,Mary,Shonely,Technology,Memorex Micro Travel Drive 16 GB,Corporate,Springfield,Missouri,United States,Central,Advance shipping,24-08-2022,O_ID_3000825,26-08-2022,Standard Class,4,2,32.5,129.9900055,1,26.3199997
C_ID_45196,Douglas,Shonely,Technology,Microsoft Natural Keyboard Elite,Consumer,Springfield,Missouri,United States,Central,Advance shipping,20-09-2022,O_ID_3000826,22-09-2022,Standard Class,4,2,75.0,299.980011,1,-14.17000008
C_ID_47801,Mary,Shonely,Technology,Logitech Illuminated Ultrathin Keyboard with Backlighting,Consumer,Denver,Colorado,United States,West,Advance shipping,20-08-2022,O_ID_3000827,22-08-2022,Standard Class,4,2,0.0,129.9900055,1,-29.25
C_ID_42676,Joshua,Shonely,Technology,Apple iPhone 5S,Consumer,Denver,Colorado,United States,West,Advance shipping,1/8/2022,O_ID_3000828,3/8/2022,Standard Class,4,2,0.0,99.98999786,1,49.0
C_ID_67541,Joshua,Shonely,Office Supplies,Xerox 1956,Corporate,New York City,New York,United States,East,Advance shipping,1/8/2022,O_ID_3000829,3/8/2022,Standard Class,4,2,0.0,199.9900055,1,37.59999847
C_ID_64821,Hiroko,Nunn,Office Supplies,"SAFCO Commercial Wire Shelving, Black",Corporate,Glendale,Arizona,United States,West,Advance shipping,13-03-2022,O_ID_3000830,13-05-2022,Standard Class,4,2,0.0,31.07999992,1,4.659999847
C_ID_63576,Bobby,Phan,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,Consumer,New York City,New York,United States,East,Advance shipping,27-07-2022,O_ID_3000831,29-07-2022,Standard Class,4,2,4.0,500.0,3,-290.25
C_ID_70346,William,Phan,Furniture,"DataProducts Ampli Magnifier Task Lamp, Black,",Consumer,New York City,New York,United States,East,Advance shipping,3/7/2022,O_ID_3000832,10/2/2022,Standard Class,4,2,1.200000048,500.0,3,5.039999962
C_ID_65051,Kathleen,Phan,Office Supplies,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Consumer,Bangor,Maine,United States,East,Advance shipping,19-10-2022,O_ID_3000833,21-10-2022,Standard Class,4,2,18.07999992,452.0400085,4,195.2799988
C_ID_45196,Amanda,Nguyen,Office Supplies,"OIC Colored Binder Clips, Assorted Sizes",Consumer,Pleasant Grove,Utah,United States,West,Advance shipping,10/3/2022,O_ID_3000834,10/5/2022,Standard Class,4,2,6.5,129.9900055,1,34.58000183
C_ID_56677,Jacob,Daly,Technology,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Home Office,Deltona,Florida,United States,South,Late delivery,27-05-2022,O_ID_3062624,1/6/2022,Standard Class,4,5,64.98999786,499.9500122,5,104.3899994
C_ID_47871,Mary,Zypern,Furniture,9-3/4 Diameter Round Wall Clock,Corporate,Pleasant Grove,Utah,United States,West,Advance shipping,20-08-2022,O_ID_3000836,22-08-2022,Standard Class,4,2,11.0,199.9900055,1,14.17000008
C_ID_63256,Danielle,Nguyen,Office Supplies,Honeywell Quietcare HEPA Air Cleaner,Corporate,Pleasant Grove,Utah,United States,West,Advance shipping,12/11/2022,O_ID_3000837,16-09-2022,Standard Class,4,2,22.0,399.980011,4,-85.05000305
C_ID_66866,Mary,Nguyen,Office Supplies,Wilson Jones data.warehouse D-Ring Binders with DublLock,Consumer,Bangor,Maine,United States,East,Advance shipping,11/3/2022,O_ID_3000838,11/5/2022,Standard Class,4,2,7.150000095,129.9900055,1,23.09000015
C_ID_53878,Mary,Lampkin,Furniture,DMI Arturo Collection Mission-style Design Wood Chair,Home Office,Philadelphia,Pennsylvania,United States,East,Late delivery,26-04-2022,O_ID_3062644,1/5/2022,Standard Class,4,5,79.98999786,200.0,5,15.53999996
C_ID_67541,Mary,Haberlin,Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,Corporate,Bangor,Maine,United States,East,Advance shipping,20-08-2022,O_ID_3000840,22-08-2022,Standard Class,4,2,14.0,199.9900055,1,65.09999847
C_ID_68186,Amanda,Nguyen,Office Supplies,Xerox 1916,Corporate,Pleasant Grove,Utah,United States,West,Advance shipping,10/3/2022,O_ID_3000841,10/5/2022,Standard Class,4,2,14.0,199.9900055,1,66.95999908
C_ID_54298,Mary,Schmidt,Technology,Maxell 4.7GB DVD-RW 3/Pack,Home Office,Houston,Texas,United States,Central,Late delivery,20-04-2022,O_ID_3062665,25-04-2022,Standard Class,4,5,84.98999786,200.0,5,51.86999893
C_ID_65976,Mary,Phan,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,Home Office,Los Angeles,California,United States,West,Advance shipping,11/3/2022,O_ID_3000843,11/5/2022,Standard Class,4,2,21.0,299.980011,1,131.1199951
C_ID_67881,Mary,Zypern,Technology,Memorex Micro Travel Drive 4 GB,Home Office,Texas City,Texas,United States,Central,Advance shipping,12/4/2021,O_ID_3000844,12/6/2021,Standard Class,4,2,9.0,99.98999786,1,15.47000027
C_ID_65756,Joshua,Zypern,Furniture,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Consumer,Meriden,Connecticut,United States,East,Advance shipping,1/8/2022,O_ID_3000845,3/8/2022,Standard Class,4,2,36.0,399.980011,1,163.7899933
C_ID_53318,Mary,Wasserman,Technology,Memorex Micro Travel Drive 32 GB,Consumer,Raleigh,North Carolina,United States,South,Late delivery,20-04-2022,O_ID_3062666,25-04-2022,Standard Class,4,5,99.98999786,200.0,5,4.0
C_ID_64456,William,Haberlin,Office Supplies,Xerox 1884,Consumer,New York City,New York,United States,East,Advance shipping,3/7/2022,O_ID_3000847,10/2/2022,Standard Class,4,2,30.0,500.0,3,67.5
C_ID_68971,Sarah,Haberlin,Office Supplies,White Computer Printout Paper by Universal,Home Office,San Francisco,California,United States,West,Advance shipping,25-07-2022,O_ID_3000848,27-07-2022,Standard Class,4,2,15.60000038,500.0,3,-54.34000015
C_ID_64091,Mary,Jones,Office Supplies,Staple magnet,Consumer,Los Angeles,California,United States,West,Advance shipping,12/4/2021,O_ID_3000849,12/6/2021,Standard Class,4,2,60.0,120.0,1,122.3899994
C_ID_62416,Mary,Kiefer,Office Supplies,Acme Box Cutter Scissors,Consumer,Los Angeles,California,United States,West,Advance shipping,11/11/2022,O_ID_3000850,16-08-2022,Standard Class,4,2,19.5,129.9900055,4,-20.54999924
C_ID_56419,Stephanie,Redmond,Office Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Consumer,New York City,New York,United States,East,Late delivery,5/6/2022,O_ID_3062693,5/12/2022,Standard Class,4,6,35.0,300.0,5,218.5299988
C_ID_62641,Amanda,Miller,Office Supplies,Hoover WindTunnel Plus Canister Vacuum,Consumer,San Francisco,California,United States,West,Advance shipping,10/3/2022,O_ID_3000852,10/5/2022,Standard Class,4,2,64.0,399.980011,1,109.1900024
C_ID_62026,Danielle,Company,Office Supplies,Newell 329,Consumer,New York City,New York,United States,East,Advance shipping,12/11/2022,O_ID_3000853,16-09-2022,Standard Class,4,2,10.19999981,59.99000168,4,16.18000031
C_ID_65756,Sandra,Miller,Office Supplies,Ibico Standard Transparent Covers,Consumer,Columbia,South Carolina,United States,South,Advance shipping,21-09-2022,O_ID_3000854,23-09-2022,Standard Class,4,2,68.0,399.980011,1,99.59999847
C_ID_67436,Mary,Miller,Office Supplies,Xerox 1934,Consumer,New York City,New York,United States,East,Advance shipping,12/3/2022,O_ID_3000855,12/5/2022,Standard Class,4,2,54.0,299.980011,1,86.08999634
C_ID_64801,Mary,Miller,Office Supplies,Southworth 25% Cotton Premium Laser Paper and Envelopes,Corporate,Jacksonville,Florida,United States,South,Advance shipping,11/3/2022,O_ID_3000856,11/5/2022,Standard Class,4,2,72.0,399.980011,1,-41.0
C_ID_62026,Sandra,Company,Office Supplies,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Consumer,Glendale,Arizona,United States,West,Advance shipping,21-09-2022,O_ID_3000857,23-09-2022,Standard Class,4,2,72.0,399.980011,1,20.32999992
C_ID_65756,Dahlia,Company,Technology,Maxell 4.7GB DVD-R,Corporate,San Diego,California,United States,West,Advance shipping,24-10-2022,O_ID_3000858,26-10-2022,Standard Class,4,2,71.41999817,357.1000061,4,-64.27999878
C_ID_62641,Amanda,Miller,Technology,Panasonic KX T7731-B Digital phone,Consumer,Trenton,Michigan,United States,Central,Advance shipping,10/3/2022,O_ID_3000859,10/5/2022,Standard Class,4,2,75.0,299.980011,1,74.25
C_ID_61616,Mary,Miller,Furniture,Hon GuestStacker Chair,Corporate,Trenton,Michigan,United States,Central,Advance shipping,20-08-2022,O_ID_3000860,22-08-2022,Standard Class,4,2,32.5,129.9900055,1,34.11999893
C_ID_64801,Deborah,Connell,Furniture,"Global Value Steno Chair, Gray",Consumer,San Diego,California,United States,West,Advance shipping,27-07-2022,O_ID_3000861,29-07-2022,Standard Class,4,2,36.0,500.0,3,61.88000107
C_ID_41986,Mary,Connell,Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Consumer,Trenton,Michigan,United States,Central,Advance shipping,30-08-2022,O_ID_3000862,1/9/2022,Standard Class,4,2,20.0,199.9900055,1,60.84000015
C_ID_57265,Mary,Messe,Technology,Belkin Standard 104 key USB Keyboard,Corporate,Seattle,Washington,United States,West,Late delivery,17-06-2022,O_ID_3062723,23-06-2022,Standard Class,4,6,27.5,300.0,5,47.25
C_ID_62121,Pamela,Connell,Office Supplies,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Corporate,Glendale,Arizona,United States,West,Advance shipping,7/3/2022,O_ID_3000864,7/6/2022,Standard Class,4,3,2.0,200.0,4,23.76000023
C_ID_62416,Phillip,Connell,Office Supplies,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Corporate,Trenton,Michigan,United States,Central,Advance shipping,5/10/2022,O_ID_3000865,16-02-2022,Standard Class,4,3,11.0,199.9199982,4,88.79000092
C_ID_63956,James,Connell,Office Supplies,Boston KS Multi-Size Manual Pencil Sharpener,Consumer,San Diego,California,United States,West,Advance shipping,19-03-2022,O_ID_3000866,22-03-2022,Standard Class,4,3,40.0,399.9599915,4,172.7799988
C_ID_41986,James,Connell,Office Supplies,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Consumer,Trenton,Michigan,United States,Central,Advance shipping,19-03-2022,O_ID_3000867,22-03-2022,Standard Class,4,3,24.0,239.9600067,4,16.20000076
C_ID_57750,Grace,Schneider,Technology,Classic Ivory Antique Telephone ZL1810,Consumer,Chicago,Illinois,United States,Central,Late delivery,3/5/2022,O_ID_3062727,8/6/2022,Standard Class,4,6,64.98999786,499.9500122,5,147.0200043
C_ID_62076,Mary,McGarr,Office Supplies,Akro Stacking Bins,Consumer,Phoenix,Arizona,United States,West,Advance shipping,24-01-2022,O_ID_3000869,27-01-2022,Standard Class,4,3,35.99000168,199.9199982,4,26.71999931
C_ID_62641,Mary,Hastings,Technology,Logitech Desktop MK120 Mouse and keyboard Combo,Consumer,Seattle,Washington,United States,West,Advance shipping,24-01-2022,O_ID_3000870,27-01-2022,Standard Class,4,3,39.97999954,199.9199982,4,73.5699997
C_ID_67436,Mary,Brandow,Technology,"Plantronics CS 50-USB - headset - Convertible, Monaural",Corporate,Phoenix,Arizona,United States,West,Advance shipping,7/3/2022,O_ID_3000871,7/6/2022,Standard Class,4,3,49.97999954,199.9199982,4,68.97000122
C_ID_67891,Ryan,Brandow,Technology,"Maxell 74 Minute CD-R Spindle, 50/Pack",Consumer,San Diego,California,United States,West,Advance shipping,9/11/2022,O_ID_3000872,17-06-2022,Standard Class,4,3,0.0,239.9600067,4,112.7799988
C_ID_58674,Jeffrey,Wilson,Office Supplies,Xerox 1928,Consumer,San Francisco,California,United States,West,Late delivery,26-04-2022,O_ID_3064297,28-04-2022,First Class,1,2,64.98999786,200.0,1,43.5
C_ID_52373,Mary,Watters,Furniture,"Seth Thomas 13 1/2"" Wall Clock",Corporate,Los Angeles,California,United States,West,Late delivery,20-05-2022,O_ID_3064302,22-05-2022,First Class,1,2,79.98999786,499.9500122,1,152.4400024
C_ID_25555,Mary,Herman,Office Supplies,Kensington 6 Outlet Guardian Standard Surge Protector,Consumer,San Antonio,Texas,United States,Central,Late delivery,24-06-2022,O_ID_3070993,30-06-2022,Standard Class,4,6,64.98999786,300.0,5,191.3800049
C_ID_28470,Mary,Cartwright,Office Supplies,Staple envelope,Corporate,Freeport,New York,United States,East,Late delivery,30-04-2022,O_ID_3071658,2/5/2022,First Class,1,2,124.9899979,200.0,5,123.7399979
C_ID_62641,Mary,Seio,Furniture,Nu-Dell Float Frame 11 x 14 1/2,Home Office,Saint Petersburg,Florida,United States,South,Advance shipping,5/11/2022,O_ID_3000877,17-02-2022,Standard Class,4,3,7.199999809,239.9600067,4,65.16999817
C_ID_30814,William,Duston,Office Supplies,Martin Yale Chadless Opener Electric Letter Opener,Corporate,Lowell,Massachusetts,United States,East,Late delivery,5/4/2022,O_ID_3071680,5/6/2022,First Class,1,2,59.99000168,200.0,5,189.1799927
C_ID_64071,Mary,Fritzler,Office Supplies,Fellowes Superior 10 Outlet Split Surge Protector,Consumer,Seattle,Washington,United States,West,Advance shipping,8/8/2022,O_ID_3000879,8/11/2022,Standard Class,4,3,16.0,319.9599915,4,142.8600006
C_ID_66441,Mary,Mathis,Office Supplies,Globe Weis Peel & Seel First Class Envelopes,Home Office,Seattle,Washington,United States,West,Advance shipping,8/8/2022,O_ID_3000880,8/11/2022,Standard Class,4,3,10.0,200.0,4,89.30000305
C_ID_61527,Donald,Carroll,Office Supplies,Advantus Rolling Drawer Organizers,Consumer,New York City,New York,United States,East,Advance shipping,16-02-2022,O_ID_3000881,19-02-2022,Standard Class,4,3,11.0,199.9199982,4,39.66999817
C_ID_46424,John,House,Office Supplies,Avery 50,Corporate,San Francisco,California,United States,West,Shipping canceled,10/6/2022,O_ID_3074291,10/10/2022,Standard Class,4,4,27.5,300.0,5,-315.1300049
C_ID_47595,Jeffrey,Perrino,Office Supplies,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Corporate,Arlington,Virginia,United States,South,Shipping canceled,25-05-2022,O_ID_3074374,29-05-2022,Standard Class,4,4,89.98999786,499.9500122,5,196.7799988
C_ID_36825,Mary,Manning,Office Supplies,Binder Posts,Consumer,Paterson,New Jersey,United States,East,Shipping on time,28-06-2022,O_ID_3074972,2/7/2022,Standard Class,4,4,79.98999786,300.0,2,209.9799957
C_ID_55177,Steven,O'Donnell,Technology,Motorola Droid Maxx,Home Office,Woodstock,Georgia,United States,South,Advance shipping,18-03-2022,O_ID_3000885,21-03-2022,Standard Class,4,3,14.0,200.0,4,21.02000046
C_ID_32453,Melissa,Edelman,Office Supplies,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Home Office,Paterson,New Jersey,United States,East,Shipping on time,22-06-2022,O_ID_3074975,26-06-2022,Standard Class,4,4,124.9899979,300.0,2,-250.1000061
C_ID_63081,Matthew,Messe,Furniture,"Iceberg OfficeWorks 42"" Round Tables",Home Office,Dallas,Texas,United States,Central,Late delivery,27-06-2022,O_ID_3079230,1/7/2022,Second Class,2,4,10.0,300.0,2,49.0
C_ID_66788,Albert,Sewall,Office Supplies,Xerox 1955,Corporate,New York City,New York,United States,East,Late delivery,24-06-2022,O_ID_3079251,30-06-2022,Second Class,2,6,74.98999786,300.0,2,-325.9400024
C_ID_35029,Henry,Ashbrook,Office Supplies,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Corporate,Philadelphia,Pennsylvania,United States,East,Late delivery,29-05-2022,O_ID_3079689,9/1/2022,Second Class,2,6,45.0,499.9500122,5,213.8300018
C_ID_51467,Mary,Anderson,Office Supplies,Avery Hole Reinforcements,Consumer,Woodstock,Georgia,United States,South,Advance shipping,6/1/2022,O_ID_3000890,6/4/2022,Standard Class,4,3,28.79999924,239.9600067,4,13.30000019
C_ID_61482,Ashley,Witt,Office Supplies,Newell 328,Home Office,Fairfield,Connecticut,United States,East,Late delivery,27-06-2022,O_ID_3080848,1/7/2022,Second Class,2,4,0.0,300.0,5,139.9900055
C_ID_56447,Nicole,Anderson,Office Supplies,"Super Bands, 12/Pack",Consumer,San Francisco,California,United States,West,Advance shipping,28-03-2022,O_ID_3000892,31-03-2022,Standard Class,4,3,25.98999977,199.9199982,4,-133.3999939
C_ID_61167,John,Anderson,Office Supplies,Avery 494,Home Office,San Francisco,California,United States,West,Advance shipping,29-03-2022,O_ID_3000893,1/4/2022,Standard Class,4,3,31.19000053,239.9600067,4,85.58999634
C_ID_63115,Christine,Kampe,Office Supplies,Newell 325,Consumer,San Francisco,California,United States,West,Late delivery,27-06-2022,O_ID_3081434,3/7/2022,Standard Class,4,6,15.0,300.0,1,237.6300049
C_ID_64700,Mary,Stewart,Office Supplies,Fellowes Presentation Covers for Comb Binding Machines,Consumer,Philadelphia,Pennsylvania,United States,East,Late delivery,3/5/2022,O_ID_3082092,8/5/2022,Standard Class,4,5,50.0,499.9500122,5,224.9799957
C_ID_59182,Michael,Stewart,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Home Office,Fairfield,Connecticut,United States,East,Advance shipping,9/3/2022,O_ID_3000896,9/6/2022,Standard Class,4,3,67.98999786,399.9599915,4,116.1900024
C_ID_64700,Mary,Miller,Technology,Logitech Wireless Performance Mouse MX for PC and Mac,Consumer,San Francisco,California,United States,West,Late delivery,3/5/2022,O_ID_3082094,8/5/2022,Standard Class,4,5,59.99000168,499.9500122,5,105.5899963
C_ID_66775,Mary,Weimer,Technology,Grandstream GXP1160 VoIP phone,Consumer,Kenosha,Wisconsin,United States,Central,Late delivery,2/4/2022,O_ID_3082107,7/4/2022,Standard Class,4,5,64.98999786,200.0,5,113.0899963
C_ID_70215,Mary,McCarthy,Furniture,Global Deluxe High-Back Manager's Chair,Home Office,San Antonio,Texas,United States,Central,Late delivery,2/6/2022,O_ID_3082109,9/4/2022,Standard Class,4,5,79.98999786,300.0,5,47.45999908
C_ID_58837,Frank,VanderZanden,Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,Consumer,San Francisco,California,United States,West,Advance shipping,7/10/2022,O_ID_3000900,16-04-2022,Standard Class,4,3,27.98999977,139.9600067,4,32.47000122
C_ID_58837,Mary,VanderZanden,Office Supplies,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Consumer,Hollywood,Florida,United States,South,Advance shipping,8/8/2022,O_ID_3000901,8/11/2022,Standard Class,4,3,39.97999954,199.9199982,4,-127.9499969
C_ID_53032,Donald,Raglin,Office Supplies,Tennsco Single-Tier Lockers,Consumer,Philadelphia,Pennsylvania,United States,East,Advance shipping,16-02-2022,O_ID_3000902,19-02-2022,Standard Class,4,3,47.99000168,239.9600067,4,19.20000076
